T_B,seed,epoch,train_loss,val_ap,val_auc,final_test_ap
100,45,15,0.6690062870059097,0.5042250670046435,0.5042475362592541,0.6001094173645978
100,45,16,0.6690571597445081,0.5076360796417859,0.5085458035800539,0.6001094173645978
100,45,17,0.6696940388595849,0.5078227988346932,0.5093767019538765,0.6001094173645978
100,45,18,0.6676828240790562,0.5064158858011014,0.5049826019398015,0.6001094173645978
100,45,19,0.6693623885076646,0.5032154929904793,0.5052713114773546,0.6001094173645978
100,45,20,0.6710288406115527,0.5089558635801369,0.509513597183237,0.6001094173645978
100,45,21,0.6696806598825065,0.5063757030729568,0.5073272705646669,0.6001094173645978
100,45,22,0.6660444677224633,0.5082175202354349,0.512289069049254,0.6001094173645978
100,45,23,0.6697544905177334,0.5112622476593426,0.514566695928067,0.6001094173645978
100,45,24,0.6664063425091972,0.5079528369191084,0.5089169585851355,0.6001094173645978
100,45,25,0.6695408573624684,0.5074921397961434,0.5048664774710361,0.6001094173645978
100,46,1,0.69399036510646,0.5029199206658199,0.502991295818912,0.5485446902680485
100,46,2,0.693128460331967,0.5044916922404867,0.5050894049477106,0.5485446902680485
100,46,3,0.6933721649019342,0.5028026524731135,0.5039122488991465,0.5485446902680485
100,46,4,0.6932404079632453,0.502380250085562,0.5015682517465299,0.5485446902680485
100,46,5,0.6931102540757921,0.509468413033495,0.5163181169557978,0.5485446902680485
100,46,6,0.692859667435027,0.5347502897811702,0.5385495866214287,0.5485446902680485
100,46,7,0.6911005614793788,0.5157117624906227,0.5185914845612929,0.5485446902680485
100,46,8,0.6811830540846663,0.5096443372259924,0.5193297289759476,0.5485446902680485
100,46,9,0.6746927928506282,0.5150903820490781,0.5257866017487378,0.5485446902680485
100,46,10,0.6725380086062247,0.5082176474711095,0.5128027423482964,0.5485446902680485
100,46,11,0.6687506391988163,0.5124055502748491,0.5222701284615049,0.5485446902680485
100,46,12,0.6652380677691677,0.5118746949613097,0.5220740060629494,0.5485446902680485
100,46,13,0.6679378974507426,0.5104988138371329,0.5223412027809453,0.5485446902680485
100,46,14,0.6654304349631593,0.5163896194878568,0.5272765705069293,0.5485446902680485
100,46,15,0.6665003913187841,0.5165714250616988,0.529648562467141,0.5485446902680485
100,46,16,0.6684595747300756,0.5158322808349664,0.5286504541058585,0.5485446902680485
100,46,17,0.665578752233271,0.5165482488252109,0.5301814867283569,0.5485446902680485
100,46,18,0.6678228298125909,0.5220676769101673,0.5360572181175733,0.5485446902680485
100,46,19,0.6682215615322715,0.5324799787317049,0.5490315596280789,0.5485446902680485
100,46,20,0.6642281458391781,0.5644550433940736,0.5675759549822805,0.5485446902680485
100,46,21,0.664882546976993,0.5941181228737467,0.6043901762698575,0.5485446902680485
100,46,22,0.6631834967094555,0.6160782485285303,0.6369077601387744,0.5485446902680485
100,46,23,0.6666896395515978,0.6059033765902587,0.6200954040415008,0.5485446902680485
100,46,24,0.6656466893285339,0.5964007616603022,0.6037578382944752,0.5485446902680485
100,46,25,0.6636077981246146,0.60640597445625,0.6199304136254999,0.5485446902680485
100,47,1,0.6945023306629114,0.5021421019059606,0.5018258025442404,0.6387580841644953
100,47,2,0.693214121617769,0.5041985560599564,0.5048638098124947,0.6387580841644953
100,47,3,0.6930975715319315,0.502615950169659,0.5039315632505288,0.6387580841644953
100,47,4,0.6932345928504453,0.5043210725498809,0.5034237111383957,0.6387580841644953
100,47,5,0.6931970227531522,0.506505336824616,0.5075344778185088,0.6387580841644953
100,47,6,0.692451544672425,0.5038243473587188,0.5034957715630555,0.6387580841644953
100,47,7,0.6845241676994235,0.5083033904852224,0.509510130617281,0.6387580841644953
100,47,8,0.6798705849034047,0.506711567663988,0.5069463285534592,0.6387580841644953
100,47,9,0.6792918614476745,0.5072429813847401,0.5069337631490385,0.6387580841644953
100,47,10,0.6739646074367546,0.5075181966601261,0.5069640744451288,0.6387580841644953
100,47,11,0.6700252193456505,0.5083833550998533,0.5082963646193253,0.6387580841644953
100,47,12,0.6697746717441849,0.5032586499873245,0.5045291842796648,0.6387580841644953
100,47,13,0.6672644179466872,0.5062406227675663,0.5070276322630918,0.6387580841644953
100,47,14,0.6693029759223001,0.5063806195438976,0.5084590347653088,0.6387580841644953
100,47,15,0.6682353797014694,0.5091688511302086,0.5110704212290436,0.6387580841644953
100,47,16,0.666621180305704,0.5062195976698575,0.5123990725434514,0.6387580841644953
100,47,17,0.6675793204391212,0.5103617097571939,0.5114707044159156,0.6387580841644953
100,47,18,0.666726107137245,0.518028619129588,0.5198678548351828,0.6387580841644953
100,47,19,0.6644168262593231,0.5093139997600626,0.5100122566084784,0.6387580841644953
100,47,20,0.6643689766264799,0.5106726831714168,0.5130737254151596,0.6387580841644953
100,47,21,0.6666578727158886,0.5131801377155234,0.514326015086477,0.6387580841644953
100,47,22,0.6688273974329407,0.5131981600866582,0.5138711092364041,0.6387580841644953
100,47,23,0.6693640853229322,0.5158793450182911,0.5171749375437534,0.6387580841644953
100,47,24,0.668449045970426,0.510499452240329,0.511384953322763,0.6387580841644953
100,47,25,0.6699838181685286,0.5108601282274854,0.5142267733698054,0.6387580841644953
100,48,1,0.6941802194941114,0.5040110493881471,0.5036589582770066,0.5092378247460057
100,48,2,0.6931828270878708,0.500788113666438,0.5015725516590369,0.5092378247460057
100,48,3,0.6931242820812248,0.49974083426903704,0.5008029341325866,0.5092378247460057
100,48,4,0.6931759181775545,0.5013882835606455,0.5047557761637652,0.5092378247460057
100,48,5,0.693259188654827,0.5035000929955988,0.5069356643886345,0.5092378247460057
100,48,6,0.6931173365715652,0.5174660850746153,0.529286708295615,0.5092378247460057
100,48,7,0.6931615893603765,0.50838387409007,0.5168361554251816,0.5092378247460057
100,48,8,0.6925822817094145,0.5223672384088802,0.5360468843033745,0.5092378247460057
100,48,9,0.6897581212701853,0.5858183312003777,0.6235893669549613,0.5092378247460057
100,48,10,0.6876049665679709,0.6126534503429937,0.6420519855764925,0.5092378247460057
100,48,11,0.6854561637019554,0.6366361250108029,0.6654234466461479,0.5092378247460057
100,48,12,0.6810514672457824,0.6464154529574433,0.676403071318646,0.5092378247460057
100,48,13,0.681738129136158,0.6511422391354783,0.683182674087387,0.5092378247460057
100,48,14,0.680868052948288,0.6533199918243365,0.6856489875553574,0.5092378247460057
100,48,15,0.6736908154180873,0.6527113338716424,0.6854104645176345,0.5092378247460057
100,48,16,0.6694216295989633,0.6527671734628563,0.6854408638380479,0.5092378247460057
100,48,17,0.6690118354663515,0.652431320228909,0.6854292453164575,0.5092378247460057
100,48,18,0.6706922890847189,0.6525140621066969,0.6853338288739854,0.5092378247460057
100,48,19,0.6656742120346828,0.6532053118050511,0.6857889788227454,0.5092378247460057
100,48,20,0.6680643311020924,0.6520696173130589,0.6853928886183298,0.5092378247460057
100,48,21,0.6650255517652858,0.6527570228926755,0.6855435174085585,0.5092378247460057
100,48,22,0.6657647612499215,0.6527798834931291,0.6858167997743021,0.5092378247460057
100,48,23,0.6709882341630278,0.6528157821871758,0.6852188846648934,0.5092378247460057
100,48,24,0.6669593390665556,0.6518791789570436,0.6856211779484223,0.5092378247460057
100,48,25,0.6685990018454212,0.6520319922318629,0.6854306665339159,0.5092378247460057
100,49,1,0.6942002543231898,0.5014560537616984,0.5022978700140492,0.5018057394080657
100,49,2,0.6933329697937993,0.5000203505115707,0.5008798348392351,0.5018057394080657
100,49,3,0.6931759997418052,0.5022167510368132,0.5014258854496911,0.5018057394080657
100,49,4,0.6932372440371597,0.5034158956890513,0.5052022331533876,0.5018057394080657
100,49,5,0.6931570196709438,0.5000424572435572,0.500921835733835,0.5018057394080657
100,49,6,0.6931695920682093,0.49987154015843754,0.49973190563037,0.5018057394080657
100,49,7,0.6931657156749078,0.49979232784691874,0.4995515180379239,0.5018057394080657
100,49,8,0.6931833565583703,0.4999424381398478,0.4998853900615106,0.5018057394080657
100,49,9,0.6931519571103548,0.4999865714941987,0.49997314273812576,0.5018057394080657
100,49,10,0.693184761276022,0.5,0.5,0.5018057394080657
100,49,11,0.6932118409558347,0.5,0.5,0.5018057394080657
100,49,12,0.6931911082992777,0.5,0.5,0.5018057394080657
100,49,13,0.6931810337200499,0.5,0.5,0.5018057394080657
100,49,14,0.6931873037104022,0.5,0.5,0.5018057394080657
100,49,15,0.6932084818332516,0.5,0.5,0.5018057394080657
100,49,16,0.6931728940261038,0.5,0.5,0.5018057394080657
100,49,17,0.6931323503193102,0.5,0.5,0.5018057394080657
100,49,18,0.6932043276335064,0.5,0.5,0.5018057394080657
100,49,19,0.693164146434494,0.5,0.5,0.5018057394080657
100,49,20,0.693156587798693,0.5,0.5,0.5018057394080657
100,49,21,0.6932169505727221,0.5,0.5,0.5018057394080657
100,49,22,0.6931779185930887,0.5,0.5,0.5018057394080657
100,49,23,0.6931817977749116,0.5,0.5,0.5018057394080657
100,49,24,0.6931587182290373,0.5,0.5,0.5018057394080657
100,49,25,0.6931931355543304,0.5,0.5,0.5018057394080657
100,50,1,0.6941077500058893,0.5033950693339871,0.505408533187723,0.5424236914240861
100,50,2,0.6933802763621012,0.5017253625696199,0.5036749557867782,0.5424236914240861
100,50,3,0.6932203630257768,0.5059672446508761,0.505833168795182,0.5424236914240861
100,50,4,0.6930232274602031,0.517361539165794,0.5173002062021439,0.5424236914240861
100,50,5,0.6926470970549778,0.5365802688175683,0.5482468967035575,0.5424236914240861
100,50,6,0.6877009893021389,0.5110980920257924,0.5110913127860853,0.5424236914240861
100,50,7,0.6772312602104499,0.5116472175663263,0.5120831950022182,0.5424236914240861
100,50,8,0.6694866310783297,0.5098076672664287,0.5136818394502375,0.5424236914240861
100,50,9,0.673616691988114,0.5107072368616636,0.5181183365292543,0.5424236914240861
100,50,10,0.6707861085384212,0.5106814088668413,0.5131044049003883,0.5424236914240861
100,50,11,0.670941676661285,0.5077631341244448,0.5136272956946814,0.5424236914240861
100,50,12,0.6689252145806251,0.5057346491519346,0.5129375706980897,0.5424236914240861
100,50,13,0.6666049479741102,0.513151630710204,0.5199341989585183,0.5424236914240861
100,50,14,0.6678554471473248,0.5093290068239931,0.5222326001319859,0.5424236914240861
100,50,15,0.6670122770538107,0.508490153452572,0.5195060547255896,0.5424236914240861
100,50,16,0.6653595814230846,0.510539146396919,0.5185386098537803,0.5424236914240861
100,50,17,0.666427096776795,0.508477501559305,0.5181881351553406,0.5424236914240861
100,50,18,0.6645998024103934,0.518077924976993,0.5300268988708667,0.5424236914240861
100,50,19,0.6648143020986813,0.5223652582294473,0.533570138722199,0.5424236914240861
100,50,20,0.6649451203513563,0.5320582704523922,0.56373245932903,0.5424236914240861
100,50,21,0.663387067485274,0.5451319950163793,0.5733987606038491,0.5424236914240861
100,50,22,0.662921610980006,0.5916070234138393,0.6175691592717779,0.5424236914240861
100,50,23,0.6623068239256652,0.6015458445200824,0.6348939511878776,0.5424236914240861
100,50,24,0.6644001463700456,0.5989863601776828,0.6292935163563639,0.5424236914240861
100,50,25,0.6636461845615453,0.5904727932323811,0.6211093260728625,0.5424236914240861
100,51,1,0.6940509164542482,0.5029793037829935,0.5043132703307531,0.5639229734453818
100,51,2,0.6931533200001856,0.5023225481389542,0.5033074475962205,0.5639229734453818
100,51,3,0.693344723760036,0.5046686257000996,0.5053755809230196,0.5639229734453818
100,51,4,0.6931491441893995,0.5022768560844983,0.5029898577720119,0.5639229734453818
100,51,5,0.6925236781438192,0.5027181795398412,0.501060909080053,0.5639229734453818
100,51,6,0.685474947879189,0.5042847593580778,0.5019506981527153,0.5639229734453818
100,51,7,0.6795395316436277,0.5041295082230666,0.505019612815899,0.5639229734453818
100,51,8,0.6730504572740075,0.5021539300534404,0.5023724473614077,0.5639229734453818
100,51,9,0.6729478640863072,0.5046914175947557,0.5052969980044254,0.5639229734453818
100,51,10,0.6722080853947422,0.5005998015320927,0.5024531189348417,0.5639229734453818
100,51,11,0.6751702867056194,0.5043911503769712,0.5062514942426548,0.5639229734453818
100,51,12,0.6706156793393587,0.5058156484414921,0.5076931875108031,0.5639229734453818
100,51,13,0.6693570770715412,0.5084279739326698,0.5111174148640647,0.5639229734453818
100,51,14,0.6677221861499095,0.5088067346028159,0.5171156613833435,0.5639229734453818
100,51,15,0.6675561181983055,0.5072097811635256,0.5142900390200195,0.5639229734453818
100,51,16,0.6651787482507048,0.5061129342041442,0.5101632340292992,0.5639229734453818
100,51,17,0.6676335003640916,0.5065941769062213,0.5098000346354696,0.5639229734453818
100,51,18,0.6656667450715227,0.5087196654262628,0.5117904720368971,0.5639229734453818
100,51,19,0.6621863559672707,0.5081853749564318,0.5126757955351682,0.5639229734453818
100,51,20,0.6646687785784403,0.5091843324173205,0.5148976732757675,0.5639229734453818
100,51,21,0.6669649307490789,0.507712835265096,0.5168453953981846,0.5639229734453818
100,51,22,0.6643461891782214,0.5081792883926787,0.5150285240790032,0.5639229734453818
100,51,23,0.6650205219698231,0.5073201072235133,0.5127070375611088,0.5639229734453818
100,51,24,0.6636243459076909,0.5072120907564164,0.5154518413077693,0.5639229734453818
100,51,25,0.661498050592099,0.5104574628650483,0.5149537618439479,0.5639229734453818
200,42,1,0.6939753603143811,0.5060003453288417,0.5077848752803442,0.501460519760082
200,42,2,0.6932239933132631,0.508723032852602,0.5089052692268042,0.501460519760082
200,42,3,0.6931888644131388,0.5085280608492144,0.509171877646983,0.501460519760082
200,42,4,0.6932128128669074,0.506389017504908,0.5059836558252644,0.501460519760082
200,42,5,0.6931953462327665,0.5072462620024516,0.5090544268908112,0.501460519760082
200,42,6,0.6932100935595659,0.5002457342155032,0.5003019786949897,0.501460519760082
200,42,7,0.6931467865017934,0.5005462392781138,0.5002941509226636,0.501460519760082
200,42,8,0.6931908805835296,0.4999914977393521,0.49998299518952805,0.501460519760082
200,42,9,0.6932088913264611,0.5,0.5,0.501460519760082
200,42,10,0.6931949881102534,0.5,0.5,0.501460519760082
200,42,11,0.6931689265358003,0.5,0.5,0.501460519760082
200,42,12,0.693238960014834,0.5,0.5,0.501460519760082
200,42,13,0.6931463168369784,0.5,0.5,0.501460519760082
200,42,14,0.6931823447532179,0.5,0.5,0.501460519760082
200,42,15,0.6931704349537609,0.5,0.5,0.501460519760082
200,42,16,0.6931756302034212,0.5,0.5,0.501460519760082
200,42,17,0.693172617324655,0.5,0.5,0.501460519760082
200,42,18,0.6932006203782014,0.5,0.5,0.501460519760082
200,42,19,0.6931945953626356,0.5,0.5,0.501460519760082
200,42,20,0.6931779960873711,0.5,0.5,0.501460519760082
200,42,21,0.693202404807712,0.5,0.5,0.501460519760082
200,42,22,0.6931851239125264,0.5,0.5,0.501460519760082
200,42,23,0.6931753084372683,0.5,0.5,0.501460519760082
200,42,24,0.693203910999773,0.5,0.5,0.501460519760082
200,42,25,0.6931890847771989,0.5,0.5,0.501460519760082
200,43,1,0.6936382020657488,0.5054134128002948,0.5074941105776278,0.5072411866968606
200,43,2,0.6932976799881805,0.5067283646214801,0.5122759757707189,0.5072411866968606
200,43,3,0.6928526905067729,0.5394987831223016,0.5542288969009936,0.5072411866968606
200,43,4,0.6826771950326025,0.6197229598113516,0.6446008026370256,0.5072411866968606
200,43,5,0.6802014683786765,0.6220199289873742,0.6462208950946011,0.5072411866968606
200,43,6,0.6768248333475897,0.6284021129290014,0.6540937099981659,0.5072411866968606
200,43,7,0.6758510262639691,0.6522191216968044,0.6839016870062605,0.5072411866968606
200,43,8,0.6680356689508525,0.6548288489797689,0.6871493124661749,0.5072411866968606
200,43,9,0.666773773822547,0.6549121129757614,0.6869303714436871,0.5072411866968606
200,43,10,0.6632039329323036,0.6550148513218935,0.6875038330070387,0.5072411866968606
200,43,11,0.6623361085955038,0.655098881552302,0.6877805284596187,0.5072411866968606
200,43,12,0.6662544407785186,0.6558018328415753,0.6876649285678403,0.5072411866968606
200,43,13,0.6644034101260649,0.6543333354755676,0.686669762355873,0.5072411866968606
200,43,14,0.662308315518486,0.6547757158045074,0.6872452235574226,0.5072411866968606
200,43,15,0.662463426837288,0.6543368152204407,0.6863484787157876,0.5072411866968606
200,43,16,0.6641546485335006,0.6549276167931184,0.6871736079848878,0.5072411866968606
200,43,17,0.6613538045111533,0.6557954521752543,0.6876520980787045,0.5072411866968606
200,43,18,0.6637848786298665,0.6556980247455548,0.6877871647747644,0.5072411866968606
200,43,19,0.6669770743837,0.6557842100289311,0.6874862325800588,0.5072411866968606
200,43,20,0.6657028764609974,0.6555955098977113,0.6872957620366233,0.5072411866968606
200,43,21,0.6640583736767908,0.6547887871737308,0.6873284153693437,0.5072411866968606
200,43,22,0.6664848337529606,0.654289343998221,0.6870859107261773,0.5072411866968606
200,43,23,0.6663807966897102,0.655205655100518,0.6877177025593939,0.5072411866968606
200,43,24,0.6651923790017599,0.6551336516265825,0.6869368737588337,0.5072411866968606
200,43,25,0.663799071460344,0.6560144982797205,0.6877334622193325,0.5072411866968606
200,44,1,0.6938863844297734,0.5038419955835747,0.5053888552448843,0.5026947888327117
200,44,2,0.6932262832693045,0.5049743245502755,0.505664772861534,0.5026947888327117
200,44,3,0.6931925606430813,0.5079479692067989,0.5084978241184945,0.5026947888327117
200,44,4,0.692657565427519,0.538507970427974,0.5495501695763908,0.5026947888327117
200,44,5,0.6799621943121629,0.6436169082857017,0.6734985097678625,0.5026947888327117
200,44,6,0.6747256171159229,0.6527999197608348,0.6848065484984639,0.5026947888327117
200,44,7,0.6691090246948463,0.6526702724429723,0.6849854531703635,0.5026947888327117
200,44,8,0.667781812521432,0.6529178145811816,0.6854223383999309,0.5026947888327117
200,44,9,0.6635902551199885,0.653026816382033,0.6847461223221908,0.5026947888327117
200,44,10,0.6634078062916198,0.6534112942328316,0.6854275585280175,0.5026947888327117
200,44,11,0.6623166369204699,0.6535292780188036,0.6854556329226856,0.5026947888327117
200,44,12,0.659057929308088,0.6527628875691882,0.6851547289665587,0.5026947888327117
200,44,13,0.6616520300445715,0.6534535800735811,0.6859176406163846,0.5026947888327117
200,44,14,0.6609585423687186,0.6538645446311872,0.6852400983935633,0.5026947888327117
200,44,15,0.6596403045278367,0.6535954532712182,0.6856851469489879,0.5026947888327117
200,44,16,0.660126399944432,0.6536449091953086,0.6855735190172789,0.5026947888327117
200,44,17,0.6624317364573973,0.6530959305892214,0.6853524569596031,0.5026947888327117
200,44,18,0.6611516760097994,0.6524696855129265,0.6849825009558344,0.5026947888327117
200,44,19,0.6593296201397274,0.6536781057988177,0.6854730642835123,0.5026947888327117
200,44,20,0.6660038079463595,0.6528248277297864,0.6849225086915395,0.5026947888327117
200,44,21,0.6612757375131504,0.6533619416550998,0.6854605918487682,0.5026947888327117
200,44,22,0.662744865625231,0.6529918227950041,0.6853327205035155,0.5026947888327117
200,44,23,0.6628844243362236,0.6528657608633984,0.6851153178298284,0.5026947888327117
200,44,24,0.6632932308303865,0.6537665673932583,0.6856021054360335,0.5026947888327117
200,44,25,0.6619289930430685,0.6539696741907314,0.6853712759711634,0.5026947888327117
200,45,1,0.6936826223654371,0.5050612088559014,0.5052295487738971,0.503418311113122
200,45,2,0.6931370214802596,0.5119024927616429,0.5143982132309737,0.503418311113122
200,45,3,0.6914881106728835,0.604760483311743,0.6224222811217714,0.503418311113122
200,45,4,0.6782751207035113,0.6289076390475723,0.655159859672171,0.503418311113122
200,45,5,0.674880664378281,0.6539572163322238,0.6858254527749552,0.503418311113122
200,45,6,0.6710978904700378,0.6544209013703659,0.6860552176165956,0.503418311113122
200,45,7,0.6696242798908123,0.6547774147414156,0.6867127857026577,0.503418311113122
200,45,8,0.6640153371446855,0.6553011048203763,0.6865376809917351,0.503418311113122
200,45,9,0.6615792483215015,0.6541352688330002,0.6862905349966515,0.503418311113122
200,45,10,0.6645751021709679,0.6539759800952731,0.6859681465837729,0.503418311113122
200,45,11,0.6627981306606309,0.6552414590229452,0.6865998423949691,0.503418311113122
200,45,12,0.6634806421782465,0.6552531123228456,0.6863313074397517,0.503418311113122
200,45,13,0.6654664238458847,0.6532375105963368,0.6858943194597023,0.503418311113122
200,45,14,0.6608455678239403,0.6538705448772042,0.6858171756435452,0.503418311113122
200,45,15,0.6630924185776612,0.6544388226217235,0.6861104573768884,0.503418311113122
200,45,16,0.6600196176050115,0.653972438147792,0.6855594600629615,0.503418311113122
200,45,17,0.6618350459826933,0.653706396641544,0.6860409243812646,0.503418311113122
200,45,18,0.6636101388337701,0.6540237296490542,0.6858148226506986,0.503418311113122
200,45,19,0.6626827729193502,0.6535584649493513,0.685967287063038,0.503418311113122
200,45,20,0.6608433874316235,0.6534139182000922,0.6857093456780907,0.503418311113122
200,45,21,0.6615205468973183,0.6536615496093272,0.6858769010472573,0.503418311113122
200,45,22,0.6600622017848541,0.6545110552497857,0.6864363651916177,0.503418311113122
200,45,23,0.666561524650368,0.6530968679352356,0.6859848860306689,0.503418311113122
200,45,24,0.6641432499489843,0.653561430316461,0.6858405886604984,0.503418311113122
200,45,25,0.6646705153572114,0.6540827651854083,0.6865110817248086,0.503418311113122
200,46,1,0.6938086342514798,0.506105424183359,0.5097502784572047,0.5105415057091403
200,46,2,0.6932564226918201,0.5110051722542885,0.5106120223517251,0.5105415057091403
200,46,3,0.6930670434013937,0.5213429935226528,0.5251303469089615,0.5105415057091403
200,46,4,0.6884163130863079,0.6214725287976206,0.6483200386001547,0.5105415057091403
200,46,5,0.677124583622232,0.65127622255522,0.6831693360601899,0.5105415057091403
200,46,6,0.674266723429019,0.6536779326192532,0.6859706332506199,0.5105415057091403
200,46,7,0.6667602005341241,0.6533336598424184,0.6859480935999402,0.5105415057091403
200,46,8,0.6671721776986024,0.6536905415731629,0.6858588687852419,0.5105415057091403
200,46,9,0.6663258854778971,0.654073761970097,0.6863380407496217,0.5105415057091403
200,46,10,0.6661811562494618,0.654253453628907,0.6862907220806429,0.5105415057091403
200,46,11,0.6639532070931558,0.6535075192671743,0.6857343822388754,0.5105415057091403
200,46,12,0.6622492774888193,0.6540810568880329,0.6859739445603062,0.5105415057091403
200,46,13,0.6654977412639317,0.6542832859927402,0.685753264664131,0.5105415057091403
200,46,14,0.6629381083353921,0.6529034373546363,0.6858185240288192,0.5105415057091403
200,46,15,0.6623137882636296,0.6533857748109126,0.6858386811436331,0.5105415057091403
200,46,16,0.6650899557157176,0.6533340696642231,0.6855061925801923,0.5105415057091403
200,46,17,0.6612265965750603,0.6537504314641669,0.6856756492764641,0.5105415057091403
200,46,18,0.663782906235501,0.6539091244039114,0.6861549046019283,0.5105415057091403
200,46,19,0.6630981829156519,0.6536240853546217,0.6861110887722778,0.5105415057091403
200,46,20,0.663426817205437,0.6542415080815017,0.6863413042036067,0.5105415057091403
200,46,21,0.663404934881139,0.6541642813043964,0.6863791338113788,0.5105415057091403
200,46,22,0.6619040718711758,0.6541279457899705,0.6859511793631923,0.5105415057091403
200,46,23,0.6580751078257422,0.6539017557045815,0.6859205900260144,0.5105415057091403
200,46,24,0.6561183286405697,0.6536423286513168,0.6856684690979299,0.5105415057091403
200,46,25,0.6600594124853364,0.6548707676228461,0.6860677754025617,0.5105415057091403
200,47,1,0.6941300830900422,0.5054807655647182,0.5053035673003519,0.5016612326852782
200,47,2,0.6932491625492998,0.5026844844721349,0.5028217140337743,0.5016612326852782
200,47,3,0.6932916186162545,0.5062813603305013,0.5075712984082665,0.5016612326852782
200,47,4,0.6932200119208498,0.5024044983473086,0.5013973640728582,0.5016612326852782
200,47,5,0.6931782990570385,0.5005307973972306,0.5009730860980321,0.5016612326852782
200,47,6,0.6931634391986483,0.49993788598496464,0.4998703867466556,0.5016612326852782
200,47,7,0.6931784066421857,0.4999868124473607,0.4999738171529287,0.5016612326852782
200,47,8,0.6931575128646312,0.5,0.5,0.5016612326852782
200,47,9,0.6932006715738922,0.5,0.5,0.5016612326852782
200,47,10,0.6931927142301536,0.5,0.5,0.5016612326852782
200,47,11,0.693202453530181,0.5,0.5,0.5016612326852782
200,47,12,0.6931278985070984,0.5,0.5,0.5016612326852782
200,47,13,0.6931531738443494,0.5,0.5,0.5016612326852782
200,47,14,0.6931596287058597,0.5,0.5,0.5016612326852782
200,47,15,0.6931647544579882,0.5,0.5,0.5016612326852782
200,47,16,0.6931503615438691,0.5,0.5,0.5016612326852782
200,47,17,0.6931713018179929,0.5,0.5,0.5016612326852782
200,47,18,0.6931995863241773,0.5,0.5,0.5016612326852782
200,47,19,0.6931864784960925,0.5,0.5,0.5016612326852782
200,47,20,0.6931845572974177,0.5,0.5,0.5016612326852782
200,47,21,0.6931864535165525,0.5,0.5,0.5016612326852782
200,47,22,0.6931544500267852,0.5,0.5,0.5016612326852782
200,47,23,0.6931922297260079,0.5,0.5,0.5016612326852782
200,47,24,0.6931766476868594,0.5,0.5,0.5016612326852782
200,47,25,0.6931907143830264,0.5,0.5,0.5016612326852782
200,48,1,0.6939355055820893,0.5041978438154797,0.5061383183368261,0.5040662925400234
200,48,2,0.6930785735613083,0.5122178355742172,0.5229116417668689,0.5040662925400234
200,48,3,0.6894117910337646,0.6296195674527892,0.6569127270820602,0.5040662925400234
200,48,4,0.6809861687209101,0.6512948259193667,0.6827274156253301,0.5040662925400234
200,48,5,0.6695107226549837,0.6533330352766653,0.6849498707618433,0.5040662925400234
200,48,6,0.6665926056284133,0.653176101542069,0.6851856713152124,0.5040662925400234
200,48,7,0.6655930481016389,0.6536239794512412,0.6851433799365308,0.5040662925400234
200,48,8,0.663952140145282,0.6545666958792067,0.6860840255416539,0.5040662925400234
200,48,9,0.6629199172945933,0.6540188927335072,0.6857596262620778,0.5040662925400234
200,48,10,0.6620650575863375,0.6541085318188835,0.685800965654655,0.5040662925400234
200,48,11,0.6642790199315399,0.6523666405452192,0.6851361228923276,0.5040662925400234
200,48,12,0.6612228632467911,0.6537988075492616,0.6856574726046106,0.5040662925400234
200,48,13,0.6618908725338852,0.6545990602064038,0.6861060765375425,0.5040662925400234
200,48,14,0.6619145699556438,0.6550282285586222,0.6862655431506502,0.5040662925400234
200,48,15,0.6623371997809508,0.6535267540225312,0.6858544057840052,0.5040662925400234
200,48,16,0.6632310866814926,0.6545031067333418,0.6862261461114092,0.5040662925400234
200,48,17,0.6599165690885045,0.6538804297453547,0.6854238756088781,0.5040662925400234
200,48,18,0.6638740268980319,0.6547518943805006,0.6862063653460062,0.5040662925400234
200,48,19,0.6628024217004104,0.6530722564350808,0.6854538142796485,0.5040662925400234
200,48,20,0.6626711233028237,0.6535229463244547,0.6858269055385399,0.5040662925400234
200,48,21,0.6648464403211823,0.6543845180124431,0.6857491147708419,0.5040662925400234
200,48,22,0.6629697052274997,0.6525144872448669,0.6853999183717346,0.5040662925400234
200,48,23,0.6631486423282702,0.6532471503487898,0.6857622898652261,0.5040662925400234
200,48,24,0.6608692138026859,0.6530071097153861,0.6856670149420542,0.5040662925400234
200,48,25,0.6628285013293824,0.6532406698683515,0.6853431613038266,0.5040662925400234
200,49,1,0.6939270622502719,0.504439629413776,0.5059364767050527,0.5019745398138108
200,49,2,0.6931783863617671,0.5078273026467987,0.5090416182743981,0.5019745398138108
200,49,3,0.6929205841543269,0.5198317850600663,0.5331198935538013,0.5019745398138108
200,49,4,0.6836256466465866,0.6467670398786468,0.677019495549827,0.5019745398138108
200,49,5,0.6727385441791962,0.6522480026854407,0.6841534567198198,0.5019745398138108
200,49,6,0.6692111126120159,0.6523033381911282,0.6843606001224508,0.5019745398138108
200,49,7,0.6677249969288521,0.6533325092704605,0.6846204165803158,0.5019745398138108
200,49,8,0.6651826589928623,0.6523284500748018,0.6845751113365987,0.5019745398138108
200,49,9,0.6655977234800822,0.6521930506706888,0.684060502711321,0.5019745398138108
200,49,10,0.662380832359504,0.6526096916824518,0.6848105014894789,0.5019745398138108
200,49,11,0.6660814275385433,0.653590041692652,0.6848818627212514,0.5019745398138108
200,49,12,0.6642435259838817,0.6514665402362516,0.6839906929305641,0.5019745398138108
